layer,table,col,data_type,nullable,pkey,fkey,description,keep,keep_in_rag,domain,synonyms,column_type,aggregation,schema,enum
silver,crm_deal_quotation_products,duration,integer,1,,,Thời gian (số ngày hoặc số tháng) mà sản phẩm được sử dụng trong báo giá.,True,False,crm,thời gian;khoảng thời gian;độ dài;thời hạn;số tháng;duration;period;length;time span;contract length,metric,sum;avg;min;max,crm,
silver,crm_deal_quotation_products,final_total_amount,"decimal(18,2)",1,,,"Tổng số tiền của báo giá sau khi áp dụng các giảm giá, thuế và các điều chỉnh khác.",True,False,crm,tổng tiền cuối cùng;giá trị cuối cùng;final total amount;final amount;net total;total amount after discount;total thanh toán;tổng tiền sau giảm giá;final price;total amount,metric,sum;avg;min;max,crm,
silver,crm_deal_quotation_products,global_discount,"decimal(18,2)",1,,,Mức chiết khấu áp dụng cho toàn bộ báo giá trong giao dịch.,True,False,crm,global discount;overall discount;chiết khấu toàn cục;giảm giá toàn bộ;discount toàn bộ;giảm giá chung;total discount;global discount amount;giảm giá toàn phần,metric,sum;avg;min;max,crm,
silver,crm_deal_quotation_products,global_discount_type,varchar,1,,,Loại chiết khấu toàn cục được áp dụng cho sản phẩm trong báo giá.,True,False,crm,loại chiết khấu toàn cục;kiểu giảm giá toàn bộ;hình thức chiết khấu chung;phương thức giảm giá toàn cục;global discount type;overall discount type;discount category;discount method;type of discount;loại giảm giá,dimension,count;count_distinct,crm,'percent' ; 'amount'
silver,crm_deal_quotation_products,id,varchar,1,1.0,,Mã định danh duy nhất của sản phẩm trong báo giá giao dịch.,True,False,crm,Mã ID;Mã sản phẩm;Mã báo giá;Quotation product ID;Deal quotation product identifier;Product line ID;Mã dòng sản phẩm;Product ID;Identifier;ID,id,count_distinct,crm,
silver,crm_deal_quotation_products,package,varchar,1,,,Tên gói sản phẩm được đề xuất trong báo giá.,True,False,crm,gói;gói sản phẩm;loại gói;tên gói;package;product package;bundle;quotation package;deal package;package name,dimension,count;count_distinct,crm,'year' ; 'time' ; 'perpetual' ; 'month' ; ''
silver,crm_deal_quotation_products,product_id,varchar,1,,1.0,Mã định danh duy nhất của sản phẩm trong báo giá.,True,False,crm,mã sản phẩm;product_id;product id;product code;ID sản phẩm;product identifier;item id;item code;mã hàng;product key,id,count_distinct,crm,-1
silver,crm_deal_quotation_products,product_line_no,integer,1,,,"Số thứ tự dòng sản phẩm trong báo giá, xác định vị trí của từng mặt hàng.",True,False,crm,số dòng sản phẩm; số thứ tự sản phẩm; mã dòng sản phẩm; product line number; product line no; line number; product line index; order line number; product sequence; số thứ tự trong báo giá,dimension,count;count_distinct,crm,
silver,crm_deal_quotation_products,product_name,varchar,1,,,Tên của sản phẩm được đề xuất trong báo giá giao dịch.,True,False,crm,tên sản phẩm;product name;Tên mặt hàng;item name;Tên SP;product title;Tên hàng;product,dimension,count;count_distinct,crm,'Cloudrity phiên bản Gold' ; 'Dịch vụ SOC Hybrid' ; ...
silver,crm_deal_quotation_products,quantitative,integer,1,,,Số lượng sản phẩm được đề xuất trong báo giá.,True,False,crm,quantity;product quantity;unit count;number of items;định lượng;số lượng;số sản phẩm;số lượng hàng;số lượng trong báo giá;bao nhiêu sản phẩm,metric,sum;avg;min;max,crm,20 ; 1 ; 200 ; ...
silver,crm_deal_quotation_products,quotation_created_at,timestamp(3),1,,,Thời điểm mà báo giá được tạo trong hệ thống.,True,False,crm,ngày tạo báo giá;thời gian tạo báo giá;quotation creation date;quotation created time;date of quotation;thời điểm tạo báo giá;quotation_created_at;quotation date;ngày tạo quotation;thời gian tạo quotation,time,none,crm,
silver,crm_deal_quotation_products,quotation_id,varchar,1,,1.0,Mã định danh duy nhất của báo giá trong giao dịch CRM.,True,False,crm,mã báo giá;quotation id;ID báo giá;quotation identifier;Mã định danh báo giá;quote number;số báo giá;quote ID;Mã báo giá;quotation reference,id,count_distinct,crm,'Q001' ; 'Q002'
silver,crm_deal_quotation_products,quotation_lang,varchar,1,,,Ngôn ngữ được sử dụng để tạo ra báo giá cho khách hàng.,True,False,crm,ngôn ngữ báo giá;quotation language;ngôn ngữ của báo giá;quote language;ngôn ngữ;language;ngôn ngữ báo giá trong CRM;quotation locale;ngôn ngữ tài liệu báo giá,dimension,count;count_distinct,crm,'vi' ; 'en'
silver,crm_deal_quotation_products,quotation_status,varchar,1,,,Trạng thái hiện tại của báo giá trong quy trình CRM.,True,False,crm,trạng thái báo giá;tình trạng báo giá;status báo giá;quotation status;quote status;trạng thái báo giá hiện tại;status of quotation;quote condition;trạng thái báo giá trong CRM,dimension,count;count_distinct,crm,'Requested'
silver,crm_deal_quotation_products,product_unit,varchar,1,,,Đơn vị tính của sản phẩm trong báo giá.,True,False,crm,đơn vị;đơn vị tính;đơn vị đo lường;đơn vị sản phẩm;unit;unit of measure;UOM;measurement unit;đơn vị bán;unit of product,dimension,count;count_distinct,crm,'Website' ; 'Package' ; 'Device' ; 'Events / s' ; 'PC / Desktop' ; 'Account' ; 'Point' ; 'Server' ; 'Email account' ; 'Site' ; 'Server / Workstation' ; 'IP' ; 'User' ; 'Device IP' ; 'gói' ; 'thiết bị' ; 'phần mềm' ; 'PC' ; 'đợt' ; 'Desktop' ; 'Domain' ; 'Gbps'
silver,crm_deal_quotation_products,vat,integer,1,,,Thuế giá trị gia tăng (%) áp dụng cho sản phẩm trong báo giá.,True,False,finance,thuế VAT;thuế GTGT;thuế giá trị gia tăng;tỷ lệ VAT;tỷ lệ thuế;VAT;VAT %;tax rate;VAT percentage;value added tax,dimension,count;count_distinct,crm,0 ; 10 ; 8
silver,crm_deal_quotations,created_at,timestamp(3),0,,,Thời điểm tạo báo giá trong hệ thống CRM.,True,False,crm,ngày tạo;thời gian tạo;thời điểm tạo báo giá;ngày tạo báo giá;thời gian tạo báo giá;creation date;created at;quotation creation time;when was the quotation created,time,none,crm,
silver,crm_deal_quotations,currency_code,varchar,1,,,Mã tiền tệ được sử dụng cho báo giá trong CRM.,True,False,crm,Mã tiền tệ;Currency code;Mã tiền tệ của báo giá;Currency;Đơn vị tiền tệ;Currency identifier;Mã tiền tệ trong CRM;Currency symbol,dimension,count;count_distinct,crm,'VND' ; 'USD'
silver,crm_deal_quotations,deal_id,varchar,0,,1.0,Mã định danh duy nhất của giao dịch (deal) trong hệ thống CRM.,True,False,crm,Mã giao dịch;Deal ID;Mã deal;Deal identifier;Mã định danh giao dịch;Transaction ID;Mã giao dịch CRM;Deal code;Mã số giao dịch;Deal number,id,count_distinct,crm,
silver,crm_deal_quotations,global_discount,double,1,,,Mức chiết khấu toàn cục được áp dụng cho báo giá trong giao dịch.,True,False,crm,chiết khấu toàn cục;global discount;discount amount;discount rate;overall discount;chiết khấu chung;giảm giá toàn bộ;total discount;overall discount percentage;discount toàn bộ,metric,sum;avg;min;max,crm,
silver,crm_deal_quotations,global_discount_type,varchar,1,,,Loại giảm giá toàn cục được áp dụng cho báo giá trong CRM.,True,False,crm,loại giảm giá;kiểu chiết khấu;hình thức giảm giá;phương thức chiết khấu;discount type;global discount type;type of discount;discount category;loại chiết khấu toàn cục;kiểu giảm giá toàn bộ,dimension,count;count_distinct,crm,'percent' ; 'amount'
silver,crm_deal_quotations,quotation_id,varchar,0,1.0,,Mã định danh duy nhất của báo giá trong hệ thống CRM.,True,False,crm,mã báo giá;ID báo giá;quotation_id;quotation id;quote number;Mã trích dẫn;quote identifier;Mã báo giá CRM;quotation identifier,id,count_distinct,crm,
silver,crm_deal_quotations,status,varchar,1,,,Trạng thái hiện tại của báo giá trong giao dịch CRM.,True,False,crm,trạng thái báo giá;tình trạng báo giá;status báo giá;quotation status;quote status;trạng thái;tình trạng;status;status của báo giá;status of quotation,dimension,count;count_distinct,crm,'Requested'
silver,crm_deal_quotations,tlang,varchar,1,,,Ngôn ngữ được sử dụng cho báo giá trong giao dịch.,True,False,crm,ngôn ngữ báo giá;quotation language;ngôn ngữ;language;mã ngôn ngữ;language code;tlang;ngôn ngữ giao dịch;deal language;ngôn ngữ của báo giá,dimension,count;count_distinct,crm,'vi' ; 'en'
silver,crm_deal_reasons,id,varchar,0,1.0,,Mã định danh duy nhất cho mỗi lý do giao dịch trong CRM.,True,False,crm,Mã ID;Identifier;Deal reason ID;Mã lý do giao dịch;Reason ID;Mã duy nhất;Unique identifier;ID của lý do,id,count_distinct,crm,
silver,crm_deal_reasons,reason_name,varchar,0,,,Tên lý do mà khách hàng hoặc nhân viên ghi nhận khi giao dịch không thành công.,True,False,crm,lý do giao dịch;reason;deal reason;nguyên nhân giao dịch;nguyên nhân mất giao dịch;deal loss reason;nguyên nhân không thành công;reason name;Tên lý do;lý do không chốt,dimension,count;count_distinct,crm,'JUNK LEAD' ; 'APPOINTMENT MISSED' ; 'NO REQUIREMENT' ; 'PRICE IS TOO HIGH' ; 'NEED ONLY IN FUTURE' ; 'NOT INTERESTED' ; 'NO PROPER FOLLOW-UP' ; 'PRODUCT NOT SATISFYING' ; 'OPTED OUR RIVAL'
silver,crm_deals,am_user_id,varchar,1,,1.0,Mã người dùng của nhân viên quản lý tài khoản chịu trách nhiệm giao dịch.,True,False,crm,mã nhân viên AM;ID người quản lý tài khoản;am_user_id;account manager user id;AM user ID;account manager ID;sales rep ID;người dùng AM,id,count_distinct,crm,
silver,crm_deals,am_username,varchar,1,,,Tên đăng nhập của người quản lý tài khoản (Account Manager) phụ trách giao dịch.,True,True,crm,tên đăng nhập AM;account manager username;AM username;username của AM;tên người quản lý tài khoản;sales rep login;who is the account manager;ai là người phụ trách,dimension,count;count_distinct,crm,
silver,crm_deals,bidding_required,boolean,1,,,Cho biết liệu giao dịch có yêu cầu đấu thầu hay không.,True,False,crm,có cần đấu thầu;cần đấu thầu;đấu thầu có bắt buộc;yêu cầu đấu thầu;đấu thầu có yêu cầu;bidding required;require bidding;is bidding needed;needs bidding,dimension,count;count_distinct,crm,'False' ; 'True'
silver,crm_deals,budget_amount,"decimal(18,2)",1,,,"Ngân sách dự kiến cho giao dịch, giúp đánh giá kế hoạch chi tiêu.",True,False,sales,ngân sách giao dịch;budget amount;budget;budgeted amount;giá trị ngân sách;số tiền ngân sách;tiền dự trù;deal budget;budgeted deal amount,metric,sum;avg;min;max,crm,
silver,crm_deals,channel,varchar,1,,,"Kênh mà giao dịch được thực hiện, thể hiện cách thức tiếp cận hoặc bán hàng.",True,True,crm,channel;sales channel;kênh bán hàng;kênh tiếp cận;kênh giao dịch;đường bán hàng;phương thức bán hàng;đường tiếp cận khách hàng,dimension,count;count_distinct,crm,'Direct' ; 'Partner'
silver,crm_deals,closed_date,timestamp(3),1,,,Ngày mà giao dịch được đóng hoặc ký hợp đồng.,True,True,crm,ngày đóng;ngày kết thúc giao dịch;ngày ký hợp đồng;ngày chốt;ngày hoàn thành;closed date;deal close date;contract signing date;closing date;deal closure date,time,none,crm,
silver,crm_deals,company_address,varchar,1,,,Địa chỉ của công ty khách hàng trong giao dịch.,True,False,crm,địa chỉ công ty;địa chỉ khách hàng;company address;address of the company;company location;địa chỉ doanh nghiệp;address;địa chỉ trụ sở;where is the company located,dimension,count;count_distinct,crm,
silver,crm_deals,company_alias,varchar,0,,,Tên viết tắt hoặc biệt danh của công ty trong hệ thống CRM.,True,True,crm,tên viết tắt công ty;company alias;biệt danh công ty;company nickname;tên ngắn gọn công ty;company short name;tên thay thế công ty;company alternative name;tên gọi khác;company other name,dimension,count;count_distinct,crm,
silver,crm_deals,company_contact,varchar,1,,,Tên người đại diện hoặc người liên hệ của công ty trong giao dịch.,True,False,crm,liên hệ công ty;người liên hệ;đại diện công ty;contact person;company contact;người phụ trách;tên người liên hệ;contact name,dimension,count;count_distinct,crm,'N/A' ; '...'
silver,crm_deals,company_country,varchar,1,,,Quốc gia của công ty khách hàng trong giao dịch.,True,False,crm,quốc gia công ty;country of company;company country;nước công ty;quốc gia khách hàng;client country;country;nation of client;địa chỉ quốc gia,dimension,count;count_distinct,crm,'N/A' ; 'Philippines' ; 'Japan' ; 'South Africa' ; 'Vietnam' ; 'Laos'
silver,crm_deals,company_id,varchar,1,,1.0,Mã định danh duy nhất của công ty liên quan đến giao dịch.,True,False,crm,Mã công ty;Company ID;ID công ty;Company code;Mã khách hàng;Company identifier;Mã doanh nghiệp;Company key;Mã công ty trong CRM,id,count_distinct,crm,...
silver,crm_deals,company_name,varchar,0,,,Tên công ty hoặc khách hàng liên quan đến giao dịch.,True,True,crm,tên công ty;tên doanh nghiệp;tên khách hàng;company name;business name;client name;tên đối tác;tên công ty trong giao dịch,dimension,count;count_distinct,crm,"'Bangko Mabuhay (A Rural Bank), Inc.' ; 'iConnect' ; ..."
silver,crm_deals,company_province,varchar,1,,,Tỉnh hoặc thành phố nơi công ty khách hàng đặt trụ sở.,True,False,crm,tỉnh công ty;province of company;địa chỉ tỉnh;company province;province;tỉnh;client province;province of client;địa chỉ tỉnh công ty;company's province,dimension,count;count_distinct,crm,'N/A' ; 'Thành phố Hà Nội' ; 'Thành phố Hồ Chí Minh' ; 'Tỉnh Tây Ninh' ; 'Tỉnh Quảng Ngãi' ; 'Tỉnh Đồng Nai' ; 'Thành phố Đà Nẵng' ; 'Tỉnh Quảng Ninh' ; 'Tỉnh Khánh Hòa' ; 'Tỉnh Lâm Đồng' ; 'Tỉnh Cà Mau' ; 'Tỉnh Lai Châu' ; 'Thành phố Hải Phòng' ; 'Tỉnh Nghệ An' ; 'Tỉnh Phú Thọ'
